address,lat,lng,incidentCount
"400 25 ST, LETHBRIDGE, AB, Canada",49.6946806,-112.8063994,8
"2200 6 AV, LETHBRIDGE, AB, Canada",49.69159,-112.8096786,8
"200 23 ST, LETHBRIDGE, AB, Canada",49.69663629999999,-112.8085822,8
"2200 19 AV, LETHBRIDGE, AB, Canada",49.6734993,-112.8098228,8
"200 30 ST, LETHBRIDGE, AB, Canada",49.6994885,-112.7974942,8
"100 17 ST, LETHBRIDGE, AB, Canada",49.6994633,-112.8188208,8
"1 CHIPPEWA CR, LETHBRIDGE, AB, Canada",49.6810542,-112.8828491,8
"200 BLACKFOOT CI, LETHBRIDGE, AB, Canada",49.6819833,-112.9011962,8
"200 COULEECREEK MN, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,8
"200 GRASSLAND BD, LETHBRIDGE, AB, Canada",49.6953694,-112.9112341,8
"600 MOONLIGHT LN, LETHBRIDGE, AB, Canada",49.6635311,-112.9014341,8
"500 EDINBURGH RD, LETHBRIDGE, AB, Canada",49.6919816,-112.9024908,8
"400 MT SUNDANCE LD, LETHBRIDGE, AB, Canada",49.6505652,-112.8697725,8
"200 MT BLAKISTON RD, LETHBRIDGE, AB, Canada",49.65807539999999,-112.8779996,8
"100 LAVAL RD, LETHBRIDGE, AB, Canada",49.66774419999999,-112.8714657,8
"2000 1 AV, LETHBRIDGE, AB, Canada",49.6986248,-112.8133261,8
"2000 19 AV, LETHBRIDGE, AB, Canada",49.6735103,-112.8127644,8
"400 KEYSTONE CH, LETHBRIDGE, AB, Canada",49.6683099,-112.9076963,8
"900 12B ST, LETHBRIDGE, AB, Canada",49.7130397,-112.8274981,8
"500 FIRELIGHT PL, LETHBRIDGE, AB, Canada",49.6661015,-112.892276,8
"1 RIVERWOOD MN, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,8
"400 41 ST, LETHBRIDGE, AB, Canada",49.6948596,-112.7825233,8
"2100 20 ST, LETHBRIDGE, AB, Canada",49.6717887,-112.8133353,8
"2100 6 AV, LETHBRIDGE, AB, Canada",49.6910002,-112.8108805,8
"1 RIVERPARK BD, LETHBRIDGE, AB, Canada",49.6586838,-112.8668307,8
"2700 20 AV, LETHBRIDGE, AB, Canada",49.6732535,-112.8030987,8
"1700 23 AV, LETHBRIDGE, AB, Canada",49.7243734,-112.8188264,8
"1300 16 AV, LETHBRIDGE, AB, Canada",49.6761677,-112.824778,8
"1000 9 ST, LETHBRIDGE, AB, Canada",49.7139849,-112.8342384,8
"1700 10 AV, LETHBRIDGE, AB, Canada",49.6838322,-112.8183675,8
"1300 5 AV, LETHBRIDGE, AB, Canada",49.6932225,-112.8242392,8
"800 12C ST, LETHBRIDGE, AB, Canada",49.711008,-112.8254727,8
"1300 18 ST, LETHBRIDGE, AB, Canada",49.71680929999999,-112.8172754,8
"1200 40 AV, LETHBRIDGE, AB, Canada",49.7375967,-112.8258027,8
"1 ERMINEVIEW WY, LETHBRIDGE, AB, Canada",49.7287935,-112.8122516,8
"1400 9A AV, LETHBRIDGE, AB, Canada",49.6852142,-112.82222,8
"1100 11 ST, LETHBRIDGE, AB, Canada",49.6818833,-112.8300527,8
"700 9 AV, LETHBRIDGE, AB, Canada",49.6860182,-112.8361714,8
"1200 31A ST, LETHBRIDGE, AB, Canada",49.6809328,-112.7939983,8
"1 FAIRMONT PARK LN, LETHBRIDGE, AB, Canada",49.66305029999999,-112.7898769,8
"1100 1 AV, LETHBRIDGE, AB, Canada",49.6980625,-112.8303487,8
"1 GRIZZLY TE, LETHBRIDGE, AB, Canada",49.7290541,-112.8084957,8
"1 KINGS RD, LETHBRIDGE, AB, Canada",49.6658169,-112.8162713,8
"800 7A AV, LETHBRIDGE, AB, Canada",49.6881411,-112.8426924,8
"1700 12 AV, LETHBRIDGE, AB, Canada",49.679785,-112.8181469,8
"1600 1 AV, LETHBRIDGE, AB, Canada",49.6984671,-112.8262819,8
"900 17 ST, LETHBRIDGE, AB, Canada",49.6867478,-112.8176811,8
"900 14 ST, LETHBRIDGE, AB, Canada",49.6852342,-112.8224217,8
"1400 10 AV, LETHBRIDGE, AB, Canada",49.6838442,-112.8223506,8
"100 SIXMILE CM, LETHBRIDGE, AB, Canada",49.6549498,-112.7790673,8
"1100 13 AV, LETHBRIDGE, AB, Canada",49.7165599,-112.8310106,8
"1 CANYON BD, LETHBRIDGE, AB, Canada",49.6526194,-112.8462969,7
"1 COACHWOOD RD, LETHBRIDGE, AB, Canada",49.68869249999999,-112.8833996,7
"1500 6A AV, LETHBRIDGE, AB, Canada",49.7082886,-112.821309,7
"2100 10 AV, LETHBRIDGE, AB, Canada",49.6838218,-112.8113522,7
"2900 18 AV, LETHBRIDGE, AB, Canada",49.7218926,-112.7985348,7
"200 FAIRMONT BD, LETHBRIDGE, AB, Canada",49.6668077,-112.7823049,7
"1600 LAKESIDE RD, LETHBRIDGE, AB, Canada",49.67616,-112.7941224,7
"2000 23 AV, LETHBRIDGE, AB, Canada",49.724389,-112.813031,7
"1500 12 AV, LETHBRIDGE, AB, Canada",49.67981100000001,-112.820894,7
"2800 FAIRWAY ST, LETHBRIDGE, AB, Canada",49.6653072,-112.7952521,7
"2800 SCENIC DR, LETHBRIDGE, AB, Canada",49.668893,-112.7993759,7
"400 MT SUNBURST CR, LETHBRIDGE, AB, Canada",49.65483570000001,-112.8726154,7
"200 11 ST, LETHBRIDGE, AB, Canada",49.69691539999999,-112.8311294,7
"1 ST JAMES PL, LETHBRIDGE, AB, Canada",49.7245477,-112.8303556,7
"1300 28 ST, LETHBRIDGE, AB, Canada",49.6792159,-112.8014824,7
"600 19 ST, LETHBRIDGE, AB, Canada",49.6916073,-112.8146228,7
"2800 22 AV, LETHBRIDGE, AB, Canada",49.6716584,-112.801342,7
"700 CANYONVIEW CL, LETHBRIDGE, AB, Canada",49.653388,-112.848766,7
"4200 21 AV, LETHBRIDGE, AB, Canada",49.67153279999999,-112.7814589,7
"2800 SOUTH PARKSIDE DR, LETHBRIDGE, AB, Canada",49.683407,-112.8011511,7
"1400 10A AV, LETHBRIDGE, AB, Canada",49.6822074,-112.8213768,7
"800 10 ST, LETHBRIDGE, AB, Canada",49.6876245,-112.8317414,7
"1600 7 AV, LETHBRIDGE, AB, Canada",49.6892486,-112.8191172,7
"500 CANYON CV, LETHBRIDGE, AB, Canada",49.6552788,-112.8461921,7
"800 14 ST, LETHBRIDGE, AB, Canada",49.6879651,-112.8228855,7
"1 EDINBURGH WY, LETHBRIDGE, AB, Canada",49.693191,-112.9024411,7
"200 HERITAGE BD, LETHBRIDGE, AB, Canada",49.6925664,-112.8806686,7
"300 26 ST, LETHBRIDGE, AB, Canada",49.6961595,-112.8048935,7
"100 CHINOOK HT, LETHBRIDGE, AB, Canada",49.67002000000001,-112.81934,7
"900 CANYONVIEW PL, LETHBRIDGE, AB, Canada",49.6523086,-112.8483482,7
"4000 GLACIER AV, LETHBRIDGE, AB, Canada",49.6825781,-112.7823947,7
"1600 20 AV, LETHBRIDGE, AB, Canada",49.7223445,-112.8201039,7
"200 LYNX RD, LETHBRIDGE, AB, Canada",49.737614,-112.8077911,7
"600 SQUAMISH LN, LETHBRIDGE, AB, Canada",49.6874882,-112.9009324,7
"700 GREYWOLF RU, LETHBRIDGE, AB, Canada",49.7410839,-112.8045707,7
"300 COULEECREEK CT, LETHBRIDGE, AB, Canada",49.657835,-112.784877,7
"400 W T HILL BD, LETHBRIDGE, AB, Canada",49.6956729,-112.7880601,7
"200 AGNES SHORT PL, LETHBRIDGE, AB, Canada",49.7373413,-112.8345216,7
"1600 24 ST, LETHBRIDGE, AB, Canada",49.6764383,-112.8071931,7
"200 MT SUNBURST PL, LETHBRIDGE, AB, Canada",49.6551486,-112.8711561,7
"200 MT SUNDANCE CR, LETHBRIDGE, AB, Canada",49.6492866,-112.8733675,7
"4100 1 AV, LETHBRIDGE, AB, Canada",49.6975462,-112.7912234,7
"1500 LAKEVIEW DR, LETHBRIDGE, AB, Canada",49.6769032,-112.7966707,7
"700 29 ST, LETHBRIDGE, AB, Canada",49.70988089999999,-112.7998672,7
"1000 STAFFORD DR, LETHBRIDGE, AB, Canada",49.71387319999999,-112.8325081,7
"1 CHILCOTIN WY, LETHBRIDGE, AB, Canada",49.6823881,-112.8966532,7
"1600 2B AV, LETHBRIDGE, AB, Canada",49.7018959,-112.8195761,7
"200 36 ST, LETHBRIDGE, AB, Canada",49.7012429,-112.7878805,7
"600 W T HILL BD, LETHBRIDGE, AB, Canada",49.6920782,-112.7845931,7
"1000 VENTURA CR, LETHBRIDGE, AB, Canada",49.7143558,-112.8399754,7
"300 KODIAK BD, LETHBRIDGE, AB, Canada",49.7304583,-112.80367,7
"700 3 ST, LETHBRIDGE, AB, Canada",49.6868741,-112.8425403,7
"400 LEASIDE AV, LETHBRIDGE, AB, Canada",49.6950399,-112.7938843,7
"200 FIRELIGHT CR, LETHBRIDGE, AB, Canada",49.6696574,-112.897219,7
"2200 23 AV, LETHBRIDGE, AB, Canada",49.7241666,-112.8118675,7
"1 HERITAGE CR, LETHBRIDGE, AB, Canada",49.6937903,-112.889285,7
"2200 2 AV, LETHBRIDGE, AB, Canada",49.7005857,-112.8107368,7
"4300 FAIRMONT GT, LETHBRIDGE, AB, Canada",49.66290799999999,-112.7871288,7
"1400 23 ST, LETHBRIDGE, AB, Canada",49.7178437,-112.8093303,7
"400 3 AV, LETHBRIDGE, AB, Canada",49.69543909999999,-112.8414115,7
"3600 9 AV, LETHBRIDGE, AB, Canada",49.7122126,-112.7888691,7
"900 VENTURA CR, LETHBRIDGE, AB, Canada",49.7140117,-112.8385893,7
"1100 25 ST, LETHBRIDGE, AB, Canada",49.68140959999999,-112.8061581,7
"1 RIVERGROVE RU, LETHBRIDGE, AB, Canada",49.65498849999999,-112.8657324,7
"2200 27 ST, LETHBRIDGE, AB, Canada",49.67115279999999,-112.8032723,7
"1 COUNTRY MEADOWS BD, LETHBRIDGE, AB, Canada",49.6955375,-112.90963,7
"500 TWINRIVER RD, LETHBRIDGE, AB, Canada",49.6668292,-112.902018,7
"1 WILDWOOD RD, LETHBRIDGE, AB, Canada",49.68684349999999,-112.8784971,7
"1400 18 ST, LETHBRIDGE, AB, Canada",49.67823929999999,-112.8157172,7
"1 BLACKFOOT CR, LETHBRIDGE, AB, Canada",49.678962,-112.8978181,7
"1700 18 AV, LETHBRIDGE, AB, Canada",49.67459030000001,-112.818456,7
"3600 20 AV, LETHBRIDGE, AB, Canada",49.67247889999999,-112.7890836,7
"1 AV & 11 ST, LETHBRIDGE, AB, Canada",49.6982808,-112.8309175,7
"1400 2 AV, LETHBRIDGE, AB, Canada",49.7007425,-112.8222469,7
"1800 1A AV, LETHBRIDGE, AB, Canada",49.6995276,-112.8164894,7
"2600 PARKSIDE DR, LETHBRIDGE, AB, Canada",49.68351850000001,-112.8041392,7
"500 7 AV, LETHBRIDGE, AB, Canada",49.6889115,-112.8394389,7
"2100 8 AV, LETHBRIDGE, AB, Canada",49.6880775,-112.8104161,7
"1 RIVERTON CR, LETHBRIDGE, AB, Canada",49.6632038,-112.8590983,7
"3000 2 AV, LETHBRIDGE, AB, Canada",49.6998556,-112.7969358,7
"500 HERITAGE BD, LETHBRIDGE, AB, Canada",49.6969128,-112.8824146,7
"800 MAYOR MAGRATH DR, LETHBRIDGE, AB, Canada",49.6880197,-112.8084784,7
"3000 12 AV, LETHBRIDGE, AB, Canada",49.6799972,-112.7970141,7
"400 GATEWAY CR, LETHBRIDGE, AB, Canada",49.6602813,-112.7837843,7
"1300 7 AV, LETHBRIDGE, AB, Canada",49.6895327,-112.8240001,7
"2700 6 AV, LETHBRIDGE, AB, Canada",49.6912447,-112.8028721,7
"2700 2 AV, LETHBRIDGE, AB, Canada",49.6997431,-112.8026774,7
"100 SIXMILE BN, LETHBRIDGE, AB, Canada",49.6549498,-112.7790673,7
"2400 6 AV, LETHBRIDGE, AB, Canada",49.6913189,-112.807351,7
"1600 14 AV, LETHBRIDGE, AB, Canada",49.67798579999999,-112.8196864,6
"2300 5 AV, LETHBRIDGE, AB, Canada",49.69345980000001,-112.8085347,6
"2400 28 ST, LETHBRIDGE, AB, Canada",49.72486,-112.80165,6
"400 TWINRIVER RD, LETHBRIDGE, AB, Canada",49.6659472,-112.9056736,6
"200 MINERS CH, LETHBRIDGE, AB, Canada",49.663341,-112.9055559,6
"2400 22 AV, LETHBRIDGE, AB, Canada",49.6705719,-112.8075657,6
"800 BLACKFOOT TE, LETHBRIDGE, AB, Canada",49.6759552,-112.8953169,6
"100 CHIPPEWA CR, LETHBRIDGE, AB, Canada",49.6822135,-112.8812155,6
"1400 17 ST, LETHBRIDGE, AB, Canada",49.6780121,-112.8188054,6
"1400 18 AV, LETHBRIDGE, AB, Canada",49.6743612,-112.8226886,6
"1400 14 AV, LETHBRIDGE, AB, Canada",49.6779909,-112.8226776,6
"2400 18 ST, LETHBRIDGE, AB, Canada",49.725479,-112.8177694,6
"1 CARLETON PL, LETHBRIDGE, AB, Canada",49.6742814,-112.8687821,6
"200 HERITAGE CI, LETHBRIDGE, AB, Canada",49.6925664,-112.8806686,6
"1400 15 ST, LETHBRIDGE, AB, Canada",49.677966,-112.8216759,6
"900 41 AV, LETHBRIDGE, AB, Canada",49.738474,-112.8312003,6
"3900 NIPIGON RD, LETHBRIDGE, AB, Canada",49.6805127,-112.7835442,6
"200 HERITAGE PL, LETHBRIDGE, AB, Canada",49.6918962,-112.8792797,6
"2500 14 AV, LETHBRIDGE, AB, Canada",49.7181364,-112.8064793,6
"2400 14 ST, LETHBRIDGE, AB, Canada",49.7256972,-112.8224748,6
"1000 31A ST, LETHBRIDGE, AB, Canada",49.6822801,-112.7954598,6
"1500 COALBANKS BD, LETHBRIDGE, AB, Canada",49.6643975,-112.8954083,6
"2300 22 ST, LETHBRIDGE, AB, Canada",49.6699682,-112.8109337,6
"400 CANYON BD, LETHBRIDGE, AB, Canada",49.6467085,-112.8338035,6
"100 DIEPPE BD, LETHBRIDGE, AB, Canada",49.6921044,-112.7996413,6
"2100 36 ST, LETHBRIDGE, AB, Canada",49.6713568,-112.7893734,6
"1 ERMINERUN PL, LETHBRIDGE, AB, Canada",49.7299005,-112.8138799,6
"1400 HALIFAX RD, LETHBRIDGE, AB, Canada",49.6799137,-112.9134277,6
"2100 7 AV, LETHBRIDGE, AB, Canada",49.6895027,-112.8110617,6
"1100 39 ST, LETHBRIDGE, AB, Canada",49.7152391,-112.7852541,6
"700 9 ST, LETHBRIDGE, AB, Canada",49.6888064,-112.8332633,6
"400 27 ST, LETHBRIDGE, AB, Canada",49.6947579,-112.8034165,6
"100 EAGLE RD, LETHBRIDGE, AB, Canada",49.7265247,-112.8070475,6
"100 HERITAGE CT, LETHBRIDGE, AB, Canada",49.6952491,-112.8920827,6
"700 30 ST, LETHBRIDGE, AB, Canada",49.7107356,-112.7975896,6
"100 STONEY CR, LETHBRIDGE, AB, Canada",49.6901915,-112.8938899,6
"1100 11 AV, LETHBRIDGE, AB, Canada",49.6818775,-112.8305523,6
"2200 26 AV, LETHBRIDGE, AB, Canada",49.6683236,-112.8106393,6
"2900 28 AV, LETHBRIDGE, AB, Canada",49.6650264,-112.8007018,6
"2600 5A AV, LETHBRIDGE, AB, Canada",49.7068747,-112.8045702,6
"2600 45 ST, LETHBRIDGE, AB, Canada",49.6672062,-112.7759043,6
"1400 6A AV, LETHBRIDGE, AB, Canada",49.7081966,-112.8222809,6
"600 17 ST, LETHBRIDGE, AB, Canada",49.6912747,-112.8178112,6
"200 SHERWOOD PL, LETHBRIDGE, AB, Canada",49.6863875,-112.8817331,6
"1300 PACIFIC CI, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,6
"2200 9 AV, LETHBRIDGE, AB, Canada",49.6863617,-112.8099744,6
"1 MEADOWLARK PL, LETHBRIDGE, AB, Canada",49.72355839999999,-112.803157,6
"400 40 ST, LETHBRIDGE, AB, Canada",49.6938754,-112.7848457,6
"2300 15 AV, LETHBRIDGE, AB, Canada",49.6770903,-112.8085869,6
"600 MARGARET SUTHERLAND CR, LETHBRIDGE, AB, Canada",49.73519839999999,-112.827239,6
"100 ERMINEGLEN RD, LETHBRIDGE, AB, Canada",49.7315267,-112.8122799,6
"500 25 ST, LETHBRIDGE, AB, Canada",49.6931671,-112.806436,6
"100 GRAND RIVER BD, LETHBRIDGE, AB, Canada",49.66028499999999,-112.8645853,6
"900 KODIAK PL, LETHBRIDGE, AB, Canada",49.7291268,-112.8038694,6
"1 CHILCOTIN CR, LETHBRIDGE, AB, Canada",49.6829004,-112.894114,6
"100 RIVERLAND CL, LETHBRIDGE, AB, Canada",49.6594781,-112.8564547,6
"1600 SIXMILE VW, LETHBRIDGE, AB, Canada",49.6550193,-112.774308,6
"500 AQUITANIA BD, LETHBRIDGE, AB, Canada",49.68750410000001,-112.9102854,6
"700 MARIE VAN HAARLEM CR, LETHBRIDGE, AB, Canada",49.7339443,-112.8384442,6
"4300 13 ST, LETHBRIDGE, AB, Canada",49.74110229999999,-112.8242245,6
"1900 BEECH RD, LETHBRIDGE, AB, Canada",49.6735522,-112.7858389,6
"300 SKEENA CR, LETHBRIDGE, AB, Canada",49.6885879,-112.9075922,6
"100 RIVERBROOK CL, LETHBRIDGE, AB, Canada",49.6615428,-112.8669932,6
"300 OJIBWA PL, LETHBRIDGE, AB, Canada",49.6782181,-112.8914239,6
"1600 9A AV, LETHBRIDGE, AB, Canada",49.6855208,-112.8185257,6
"300 MOONLIGHT WY, LETHBRIDGE, AB, Canada",49.6642708,-112.8994422,6
"1000 HENDERSON LAKE BD, LETHBRIDGE, AB, Canada",49.6830466,-112.7927245,6
"1200 41 AV, LETHBRIDGE, AB, Canada",49.7385611,-112.8262048,6
"1000 15 ST, LETHBRIDGE, AB, Canada",49.7139976,-112.8216333,6
"300 KEYSTONE LN, LETHBRIDGE, AB, Canada",49.6674112,-112.9055747,6
"200 3 ST, LETHBRIDGE, AB, Canada",49.6963979,-112.8438512,6
"100 PACIFIC LD, LETHBRIDGE, AB, Canada",49.700153,-112.8291236,6
"300 33 ST, LETHBRIDGE, AB, Canada",49.69395950000001,-112.7928494,6
"100 12 ST, LETHBRIDGE, AB, Canada",49.6982429,-112.829663,6
"1 AV & 32 ST, LETHBRIDGE, AB, Canada",49.69796460000001,-112.7935492,6
"1100 LAKELAND CR, LETHBRIDGE, AB, Canada",49.681053,-112.7904285,6
"1 STAFFORD BD, LETHBRIDGE, AB, Canada",49.72127,-112.8348094,6
"500 SUNRIDGE CR, LETHBRIDGE, AB, Canada",49.652775,-112.8725973,6
"1100 STAFFORD DR, LETHBRIDGE, AB, Canada",49.7147123,-112.8329401,6
"3600 18 AV, LETHBRIDGE, AB, Canada",49.7218084,-112.7879508,6
"1 SQUAMISH CR, LETHBRIDGE, AB, Canada",49.6902141,-112.8994329,6
"1800 23 AV, LETHBRIDGE, AB, Canada",49.72412809999999,-112.817194,6
"500 SIXMILE CR, LETHBRIDGE, AB, Canada",49.6536652,-112.7792867,6
"1 DOROTHY GENTLEMAN CR, LETHBRIDGE, AB, Canada",49.7354985,-112.8260674,6
"3100 2 AV, LETHBRIDGE, AB, Canada",49.6997768,-112.7952475,6
"1700 13 ST, LETHBRIDGE, AB, Canada",49.7201599,-112.8244565,6
"100 RIVERSTONE BD, LETHBRIDGE, AB, Canada",49.6640495,-112.8647969,6
"1 GRAND RIVER BD, LETHBRIDGE, AB, Canada",49.6596637,-112.8692119,6
"1 COULEE TR, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,6
"1900 17 AV, LETHBRIDGE, AB, Canada",49.6752901,-112.8143494,6
"500 RED CROW BD, LETHBRIDGE, AB, Canada",49.6854766,-112.8986303,6
"1 AV & 23 ST, LETHBRIDGE, AB, Canada",49.6938205,-112.80858,6
"500 BLACKWOLF BD, LETHBRIDGE, AB, Canada",49.7384306,-112.8121919,6
"100 CORVETTE CR, LETHBRIDGE, AB, Canada",49.69207400000001,-112.7962203,6
"1000 41 ST, LETHBRIDGE, AB, Canada",49.7144346,-112.7819298,6
"1 LAFAYETTE CR, LETHBRIDGE, AB, Canada",49.6788081,-112.8758675,6
"100 STAFFORD BD, LETHBRIDGE, AB, Canada",49.7208801,-112.8364176,6
"200 7 AV, LETHBRIDGE, AB, Canada",49.6887331,-112.8443036,6
"1 CAYUGA PL, LETHBRIDGE, AB, Canada",49.6807418,-112.885415,6
"200 7 ST, LETHBRIDGE, AB, Canada",49.69646890000001,-112.837157,6
"300 ABERDEEN RD, LETHBRIDGE, AB, Canada",49.6938641,-112.9050743,6
"1200 MICHIGAN PL, LETHBRIDGE, AB, Canada",49.6794781,-112.7858149,6
"900 STAFFORD DR, LETHBRIDGE, AB, Canada",49.7052184,-112.8339839,5
"400 DIEPPE BD, LETHBRIDGE, AB, Canada",49.695691,-112.7976816,5
"500 40 ST, LETHBRIDGE, AB, Canada",49.6938754,-112.7848457,5
"200 RED CROW BD, LETHBRIDGE, AB, Canada",49.6886625,-112.8922203,5
"2500 46 ST, LETHBRIDGE, AB, Canada",49.6678935,-112.774264,5
"1300 7 ST, LETHBRIDGE, AB, Canada",49.7167263,-112.8371288,5
"5100 24 AV, LETHBRIDGE, AB, Canada",49.6690139,-112.7651977,5
"100 DOROTHY GENTLEMAN CR, LETHBRIDGE, AB, Canada",49.737049,-112.8245678,5
"200 KODIAK BD, LETHBRIDGE, AB, Canada",49.7322958,-112.804428,5
"2100 MAYOR MAGRATH DR, LETHBRIDGE, AB, Canada",49.672514,-112.8005847,5
"1 ERMINEVIEW RD, LETHBRIDGE, AB, Canada",49.7294051,-112.8122675,5
"400 FIRELIGHT PT, LETHBRIDGE, AB, Canada",49.6690851,-112.8951632,5
"1 AV & 9 ST, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,5
"1400 LAKEVIEW DR, LETHBRIDGE, AB, Canada",49.6775043,-112.7962557,5
"1500 STAFFORD DR, LETHBRIDGE, AB, Canada",49.7184961,-112.8331429,5
"3300 18 AV, LETHBRIDGE, AB, Canada",49.7219193,-112.7916745,5
"3000 SOUTH PARKSIDE DR, LETHBRIDGE, AB, Canada",49.683393,-112.7959665,5
"1800 18 ST, LETHBRIDGE, AB, Canada",49.6744162,-112.8159072,5
"3000 16 AV, LETHBRIDGE, AB, Canada",49.7203398,-112.796491,5
"1500 ST BASIL RD, LETHBRIDGE, AB, Canada",49.71850329999999,-112.8257821,5
"1 COUGAR BY, LETHBRIDGE, AB, Canada",49.6956181,-112.8451067,5
"1000 27 ST, LETHBRIDGE, AB, Canada",49.68336559999999,-112.803193,5
"400 23 ST, LETHBRIDGE, AB, Canada",49.6946982,-112.8089782,5
"1700 LAKEHILL CR, LETHBRIDGE, AB, Canada",49.6750078,-112.7939141,5
"1300 6 ST, LETHBRIDGE, AB, Canada",49.7044497,-112.8394717,5
"2500 39 ST, LETHBRIDGE, AB, Canada",49.72642860000001,-112.7857201,5
"3900 GLACIER AV, LETHBRIDGE, AB, Canada",49.6827389,-112.7838984,5
"100 MT RUNDLE RD, LETHBRIDGE, AB, Canada",49.6561603,-112.8723469,5
"3300 5A AV, LETHBRIDGE, AB, Canada",49.6925149,-112.7923042,5
"2300 43 ST, LETHBRIDGE, AB, Canada",49.6701267,-112.7792022,5
"300 6A AV, LETHBRIDGE, AB, Canada",49.68974799999999,-112.8429578,5
"100 EDGEWOOD BD, LETHBRIDGE, AB, Canada",49.6907663,-112.883155,5
"1 BLUEFOX BD, LETHBRIDGE, AB, Canada",49.7296893,-112.8231774,5
"100 ERMINEGLEN BY, LETHBRIDGE, AB, Canada",49.7315267,-112.8122799,5
"1400 3A AV, LETHBRIDGE, AB, Canada",49.7037154,-112.8225854,5
"1100 18 ST, LETHBRIDGE, AB, Canada",49.7148547,-112.81733,5
"500 41 ST, LETHBRIDGE, AB, Canada",49.7058027,-112.7809343,5
"1700 17 AV, LETHBRIDGE, AB, Canada",49.6755207,-112.818464,5
"100 HERITAGE CL, LETHBRIDGE, AB, Canada",49.6919019,-112.8875087,5
"1100 KEYSTONE GV, LETHBRIDGE, AB, Canada",49.6668822,-112.9114333,5
"2200 6A AV, LETHBRIDGE, AB, Canada",49.7082775,-112.8098766,5
"2600 10A AV, LETHBRIDGE, AB, Canada",49.7141776,-112.8049053,5
"2200 5A AV, LETHBRIDGE, AB, Canada",49.7063229,-112.8098776,5
"1200 ST DAVID RD, LETHBRIDGE, AB, Canada",49.7205115,-112.8294816,5
"900 21 ST, LETHBRIDGE, AB, Canada",49.6866817,-112.8113351,5
"2600 21 AV, LETHBRIDGE, AB, Canada",49.67193469999999,-112.8050413,5
"2300 16 AV, LETHBRIDGE, AB, Canada",49.6761682,-112.8082818,5
"1 BLACKFOOT CT, LETHBRIDGE, AB, Canada",49.6789172,-112.8984947,5
"400 33 ST, LETHBRIDGE, AB, Canada",49.6939153,-112.7928486,5
"1100 8 AV, LETHBRIDGE, AB, Canada",49.68806,-112.8298827,5
"2200 27 AV, LETHBRIDGE, AB, Canada",49.6659587,-112.8104764,5
"1 RYERSON PL, LETHBRIDGE, AB, Canada",49.6615974,-112.8825515,5
"900 RED CROW BD, LETHBRIDGE, AB, Canada",49.6802605,-112.8895025,5
"4000 24 AV, LETHBRIDGE, AB, Canada",49.7263197,-112.7822316,5
"1800 LAKESIDE RD, LETHBRIDGE, AB, Canada",49.6748994,-112.7977525,5
"100 RIVERPARK BD, LETHBRIDGE, AB, Canada",49.65671469999999,-112.8633538,5
"100 ELM CR, LETHBRIDGE, AB, Canada",49.6740131,-112.7810684,5
"1400 8 AV, LETHBRIDGE, AB, Canada",49.7110063,-112.8225866,5
"1900 10 AV, LETHBRIDGE, AB, Canada",49.71349439999999,-112.8138399,5
"2500 6 AV, LETHBRIDGE, AB, Canada",49.6913273,-112.8057751,5
"700 RED CROW BD, LETHBRIDGE, AB, Canada",49.6823381,-112.8980811,5
"2200 18 AV, LETHBRIDGE, AB, Canada",49.6745765,-112.8097787,5
"400 CANYON RIDGE CI, LETHBRIDGE, AB, Canada",49.651699,-112.839557,5
"300 UPLANDS BD, LETHBRIDGE, AB, Canada",49.7364515,-112.8121783,5
"1 EDGEWOOD BD, LETHBRIDGE, AB, Canada",49.6908046,-112.8849446,5
"3500 30 ST, LETHBRIDGE, AB, Canada",49.7273598,-112.9214208,5
"1600 COALBANKS BD, LETHBRIDGE, AB, Canada",49.667598,-112.898066,5
"2400 2 AV, LETHBRIDGE, AB, Canada",49.7002446,-112.8067375,5
"2900 11 AV, LETHBRIDGE, AB, Canada",49.6817623,-112.798326,5
"3800 20 AV, LETHBRIDGE, AB, Canada",49.6726846,-112.7853573,5
"800 3 ST, LETHBRIDGE, AB, Canada",49.6865191,-112.8408884,5
"300 NORTHLANDER BN, LETHBRIDGE, AB, Canada",49.686147,-112.91935,5
"1400 13 ST, LETHBRIDGE, AB, Canada",49.7173627,-112.8243796,5
"4100 9 AV, LETHBRIDGE, AB, Canada",49.71156,-112.78102,5
"300 MT SUNBURST WY, LETHBRIDGE, AB, Canada",49.6555154,-112.8739376,5
"2900 20 AV, LETHBRIDGE, AB, Canada",49.67296229999999,-112.7973407,5
"1 MT SUNDANCE RD, LETHBRIDGE, AB, Canada",49.6514237,-112.8714389,5
"1 KENSINGTON RD, LETHBRIDGE, AB, Canada",49.6847082,-112.9157709,5
"1400 1 AV, LETHBRIDGE, AB, Canada",49.6984671,-112.8262819,5
"1 5 AV, LETHBRIDGE, AB, Canada",49.6927503,-112.841036,5
"1 PHEASANT RD, LETHBRIDGE, AB, Canada",49.7262188,-112.8061555,5
"1 KOOTENAY PL, LETHBRIDGE, AB, Canada",49.6836348,-112.891514,5
"100 18 ST, LETHBRIDGE, AB, Canada",49.6994132,-112.8173872,5
